"","time","latitude"
"319",2024-10-16 21:00:00,43.4736163596667
"320",2024-10-16 22:00:00,43.472103656
"321",2024-10-16 23:00:00,43.567677498646
"322",2024-10-17,43.6749649000024
"323",2024-10-17 01:00:00,43.7794929525014
"324",2024-10-17 02:00:00,43.8088886715898
"325",2024-10-17 03:00:00,43.8963137591693
"326",2024-10-17 04:00:00,43.995139825331
"327",2024-10-17 05:00:00,44.0979787034977
"328",2024-10-17 06:00:00,44.1519330966656
"329",2024-10-17 07:00:00,44.2850484804791
"330",2024-10-17 08:00:00,44.4257567062064
"331",2024-10-17 09:00:00,44.5729637813365
"332",2024-10-17 10:00:00,44.7207483875042
"333",2024-10-17 11:00:00,44.8743916506626
"334",2024-10-17 12:00:00,45.0309727446638
"335",2024-10-17 13:00:00,45.1797739433299
"336",2024-10-17 14:00:00,45.3278967983303
"337",2024-10-17 15:00:00,45.4358286833332
"338",2024-10-17 16:00:00,45.3673443008341
"339",2024-10-17 17:00:00,45.2106593866663
"340",2024-10-17 18:00:00,45.0496270758316
"341",2024-10-17 19:00:00,44.890551938335
"342",2024-10-17 20:00:00,44.7362218093364
"343",2024-10-17 21:00:00,44.5864331188288
"344",2024-10-17 22:00:00,44.4421559040039
"345",2024-10-17 23:00:00,44.2940749138363
"346",2024-10-18,44.1380870436676
"347",2024-10-18 01:00:00,44.1331263433333
"348",2024-10-18 02:00:00,44.1331106493333
"349",2024-10-18 03:00:00,44.1417253673686
"350",2024-10-18 04:00:00,44.2675183466708
"351",2024-10-18 05:00:00,44.39057213333
"352",2024-10-18 06:00:00,44.4747988208209
"353",2024-10-18 07:00:00,44.5541795586641
"354",2024-10-18 08:00:00,44.6904130561639
"355",2024-10-18 09:00:00,44.8164101856667
"356",2024-10-18 10:00:00,44.816444853
"357",2024-10-18 11:00:00,44.9499661320004
"358",2024-10-18 12:00:00,45.0863394316682
"359",2024-10-18 13:00:00,45.1580401146667
"360",2024-10-18 14:00:00,45.1700833703703
"361",2024-10-18 15:00:00,45.1681762653341
"362",2024-10-18 16:00:00,45.1441715233324
"363",2024-10-18 17:00:00,45.2058295863376
"364",2024-10-18 18:00:00,45.3659964586617
"365",2024-10-18 19:00:00,45.4915875
"366",2024-10-18 20:00:00,45.4951731133315
"367",2024-10-18 21:00:00,45.6248937609979
"368",2024-10-18 22:00:00,45.6578952453334
"369",2024-10-18 23:00:00,45.7523102174786
"370",2024-10-19,45.8249191666667
"371",2024-10-19 01:00:00,45.8304716173358
"372",2024-10-19 02:00:00,45.9275174853344
"373",2024-10-19 03:00:00,46.0252495710725
"374",2024-10-19 04:00:00,46.1422456853334
"375",2024-10-19 05:00:00,46.2865813486639
"376",2024-10-19 06:00:00,46.4267361341335
"377",2024-10-19 07:00:00,46.5718448836648
"378",2024-10-19 08:00:00,46.7054807719994
"379",2024-10-19 09:00:00,46.8394918144926
"380",2024-10-19 10:00:00,46.967117747336
"381",2024-10-19 11:00:00,47.0909556696709
"382",2024-10-19 12:00:00,47.1629890366665
"383",2024-10-19 13:00:00,47.1977159629966
"384",2024-10-19 14:00:00,47.3684262506651
"385",2024-10-19 15:00:00,47.3806700673401
"386",2024-10-19 16:00:00,47.3928761300015
"387",2024-10-19 17:00:00,47.4358459911576
"388",2024-10-19 18:00:00,47.4808965362029
"389",2024-10-19 19:00:00,47.4906424204201
"390",2024-10-19 20:00:00,47.451740338505
"391",2024-10-19 21:00:00,47.2895305133346
"392",2024-10-19 22:00:00,47.1311296046681
"393",2024-10-19 23:00:00,46.9750048566669
"394",2024-10-20,46.958456498
"395",2024-10-20 01:00:00,47.0227904926667
"396",2024-10-20 02:00:00,47.0231018038333
"397",2024-10-20 03:00:00,47.0814216306688
"398",2024-10-20 04:00:00,47.0998633333333
"399",2024-10-20 05:00:00,47.1673874489457
"400",2024-10-20 06:00:00,47.2713863146667
"401",2024-10-20 07:00:00,47.2713839331666
"402",2024-10-20 08:00:00,47.3623232041636
"403",2024-10-20 09:00:00,47.4332751541542
"404",2024-10-20 10:00:00,47.4331642202381
"405",2024-10-20 11:00:00,47.5374198796695
"406",2024-10-20 12:00:00,47.5834498333333
"407",2024-10-20 13:00:00,47.5958796886879
"408",2024-10-20 14:00:00,47.5976480433338
"409",2024-10-20 15:00:00,47.5476875086681
"410",2024-10-20 16:00:00,47.5252541766666
"411",2024-10-20 17:00:00,47.4199824274287
"412",2024-10-20 18:00:00,47.2839170686647
"413",2024-10-20 19:00:00,47.1447949263301
"414",2024-10-20 20:00:00,47.0033216189959
