"","time","Temperature_TSG_ITS_90"
"284",2024-10-15 10:00:00,14.0314789765226
"285",2024-10-15 11:00:00,14.79992211565
"286",2024-10-15 12:00:00,14.8339160812805
"287",2024-10-15 13:00:00,13.8739625503638
"288",2024-10-15 14:00:00,14.1207185490763
"289",2024-10-15 15:00:00,14.357732142442
"290",2024-10-15 16:00:00,13.9143093618334
"291",2024-10-15 17:00:00,14.0127541948209
"292",2024-10-15 18:00:00,14.0484689917884
"293",2024-10-15 19:00:00,13.9932770027946
"294",2024-10-15 20:00:00,13.98266
"295",2024-10-15 21:00:00,13.87293
"296",2024-10-15 22:00:00,13.8930164821241
"297",2024-10-15 23:00:00,13.9045302147217
"298",2024-10-16,13.84257
"299",2024-10-16 01:00:00,13.8803495979297
"300",2024-10-16 02:00:00,13.83538
"301",2024-10-16 03:00:00,14.3233659971875
"302",2024-10-16 04:00:00,14.3084504614792
"303",2024-10-16 05:00:00,14.2545768373748
"304",2024-10-16 06:00:00,14.23754
"305",2024-10-16 07:00:00,14.10012
"306",2024-10-16 08:00:00,15.0912384953855
"307",2024-10-16 09:00:00,16.050940688145
"308",2024-10-16 10:00:00,15.9632415755797
"309",2024-10-16 11:00:00,16.56783
"310",2024-10-16 12:00:00,16.5106658236692
"311",2024-10-16 13:00:00,18.0274853930859
"312",2024-10-16 14:00:00,17.720985513116
"313",2024-10-16 15:00:00,17.5235044076701
"314",2024-10-16 16:00:00,17.3481098807348
"315",2024-10-16 17:00:00,17.5546540677415
"316",2024-10-16 18:00:00,17.6298963652421
"317",2024-10-16 19:00:00,17.6268187056354
"318",2024-10-16 20:00:00,17.97219
"319",2024-10-16 21:00:00,18.1375167134893
"320",2024-10-16 22:00:00,18.2850553602357
"321",2024-10-16 23:00:00,17.1757397832271
"322",2024-10-17,16.669330959099
"323",2024-10-17 01:00:00,16.7519125445281
"324",2024-10-17 02:00:00,16.2796958471757
"325",2024-10-17 03:00:00,15.4812729105439
"326",2024-10-17 04:00:00,14.3068795318009
"327",2024-10-17 05:00:00,12.9814241256171
"328",2024-10-17 06:00:00,12.7940101866282
"329",2024-10-17 07:00:00,13.1919684543239
"330",2024-10-17 08:00:00,13.4865920064008
"331",2024-10-17 09:00:00,13.746151016953
"332",2024-10-17 10:00:00,13.8192872034274
"333",2024-10-17 11:00:00,13.5838758051625
"334",2024-10-17 12:00:00,12.85376
"335",2024-10-17 13:00:00,12.84277
"336",2024-10-17 14:00:00,13.19474
"337",2024-10-17 15:00:00,12.77085
"338",2024-10-17 16:00:00,13.0631105396108
"339",2024-10-17 17:00:00,12.8759013002421
"340",2024-10-17 18:00:00,13.07639
"341",2024-10-17 19:00:00,13.5792704087773
