"","time","Fluorescence"
"380",2024-10-19 10:00:00,1.31195277215096
"381",2024-10-19 11:00:00,1.4164
"382",2024-10-19 12:00:00,1.56619083089424
"383",2024-10-19 13:00:00,1.23672069081388
"384",2024-10-19 14:00:00,1.13199204398844
"385",2024-10-19 15:00:00,1.29775703432649
"386",2024-10-19 16:00:00,1.08326015950987
"387",2024-10-19 17:00:00,1.42527495947412
"388",2024-10-19 18:00:00,1.3065
"389",2024-10-19 19:00:00,1.36583758797517
"390",2024-10-19 20:00:00,1.80212140386428
"391",2024-10-19 21:00:00,1.80221559333571
"392",2024-10-19 22:00:00,2.0040485040399
"393",2024-10-19 23:00:00,1.78330574235533
"394",2024-10-20,1.76620494937065
"395",2024-10-20 01:00:00,1.57667198888029
"396",2024-10-20 02:00:00,1.58887152524285
"397",2024-10-20 03:00:00,2.11042608545003
"398",2024-10-20 04:00:00,2.01776576527695
"399",2024-10-20 05:00:00,1.72461644339388
"400",2024-10-20 06:00:00,1.8452010533969
"401",2024-10-20 07:00:00,1.77973980755581
"402",2024-10-20 08:00:00,1.57657207824542
"403",2024-10-20 09:00:00,1.95717363809392
"404",2024-10-20 10:00:00,1.917
"405",2024-10-20 11:00:00,1.8315
"406",2024-10-20 12:00:00,1.79895442534879
"407",2024-10-20 13:00:00,1.46381551652287
"408",2024-10-20 14:00:00,1.34178035312743
"409",2024-10-20 15:00:00,1.55885435389536
"410",2024-10-20 16:00:00,1.56418125646542
"411",2024-10-20 17:00:00,1.67542918517393
"412",2024-10-20 18:00:00,1.35404645776166
"413",2024-10-20 19:00:00,1.31991681711726
"414",2024-10-20 20:00:00,1.57635065802387
