"","time","longitude"
"242",2024-10-13 16:00:00,62.7528396811812
"243",2024-10-13 17:00:00,62.7519393858334
"244",2024-10-13 18:00:00,62.6621450290265
"245",2024-10-13 19:00:00,62.5260745890039
"246",2024-10-13 20:00:00,62.4506148483334
"247",2024-10-13 21:00:00,62.4275323208352
"248",2024-10-13 22:00:00,62.2787218120023
"249",2024-10-13 23:00:00,62.1250827883344
"250",2024-10-14,62.0980593936667
"251",2024-10-14 01:00:00,62.0287850941593
"252",2024-10-14 02:00:00,61.8938735533322
"253",2024-10-14 03:00:00,61.8322275541667
"254",2024-10-14 04:00:00,61.832672
"255",2024-10-14 05:00:00,61.7514328236637
"256",2024-10-14 06:00:00,61.7334085826666
"257",2024-10-14 07:00:00,61.7334667618333
"258",2024-10-14 08:00:00,61.7341085110004
"259",2024-10-14 09:00:00,61.6163619275001
"260",2024-10-14 10:00:00,61.6164246333335
"261",2024-10-14 11:00:00,61.6164417861667
"262",2024-10-14 12:00:00,61.6164104696667
"263",2024-10-14 13:00:00,61.5664561268341
"264",2024-10-14 14:00:00,61.5168198825492
"265",2024-10-14 15:00:00,61.5168077291666
"266",2024-10-14 16:00:00,61.5168770353535
"267",2024-10-14 17:00:00,61.5168679656667
"268",2024-10-14 18:00:00,61.4704787671006
"269",2024-10-14 19:00:00,61.4332990038372
"270",2024-10-14 20:00:00,61.4332870453334
"271",2024-10-14 21:00:00,61.4333142573333
"272",2024-10-14 22:00:00,61.4293231919192
"273",2024-10-14 23:00:00,61.3446142857147
"274",2024-10-15,61.1549194135789
"275",2024-10-15 01:00:00,60.9786470285254
"276",2024-10-15 02:00:00,60.8036943766653
"277",2024-10-15 03:00:00,60.6354529266641
"278",2024-10-15 04:00:00,60.4756120411658
"279",2024-10-15 05:00:00,60.3238681496472
"280",2024-10-15 06:00:00,60.166100332018
"281",2024-10-15 07:00:00,60.0071803983971
"282",2024-10-15 08:00:00,59.8447299741435
"283",2024-10-15 09:00:00,59.6804350860046
"284",2024-10-15 10:00:00,59.5193839027365
"285",2024-10-15 11:00:00,59.3546824640002
"286",2024-10-15 12:00:00,59.1894898670351
"287",2024-10-15 13:00:00,59.1058956916667
"288",2024-10-15 14:00:00,59.1058305073407
"289",2024-10-15 15:00:00,59.1053815835836
"290",2024-10-15 16:00:00,59.0004060615756
"291",2024-10-15 17:00:00,59.0000970383333
"292",2024-10-15 18:00:00,59.0002070386667
"293",2024-10-15 19:00:00,58.9954193873877
"294",2024-10-15 20:00:00,58.9064970376674
"295",2024-10-15 21:00:00,58.9116201494997
"296",2024-10-15 22:00:00,58.927421420253
"297",2024-10-15 23:00:00,58.953903098333
"298",2024-10-16,58.9536042563333
"299",2024-10-16 01:00:00,58.9536292833333
"300",2024-10-16 02:00:00,58.9537222933335
"301",2024-10-16 03:00:00,58.9006943292682
"302",2024-10-16 04:00:00,58.8999528199998
"303",2024-10-16 05:00:00,58.8999958416666
"304",2024-10-16 06:00:00,58.9000343386666
"305",2024-10-16 07:00:00,58.8009475346705
"306",2024-10-16 08:00:00,58.6036001446449
"307",2024-10-16 09:00:00,58.4012389826691
"308",2024-10-16 10:00:00,58.196577985316
"309",2024-10-16 11:00:00,57.9877167078694
"310",2024-10-16 12:00:00,57.775774545044
"311",2024-10-16 13:00:00,57.6082921428328
"312",2024-10-16 14:00:00,57.6116970488333
"313",2024-10-16 15:00:00,57.6117325645663
"314",2024-10-16 16:00:00,57.5837578286679
"315",2024-10-16 17:00:00,57.5387844808147
"316",2024-10-16 18:00:00,57.52660578
"317",2024-10-16 19:00:00,57.5265402911666
"318",2024-10-16 20:00:00,57.526631044
"319",2024-10-16 21:00:00,57.5266384385
"320",2024-10-16 22:00:00,57.5246988546667
"321",2024-10-16 23:00:00,57.6237341756447
"322",2024-10-17,57.727602900003
"323",2024-10-17 01:00:00,57.8243238325015
"324",2024-10-17 02:00:00,57.8642840324832
"325",2024-10-17 03:00:00,57.9588157973366
"326",2024-10-17 04:00:00,58.0517359946631
"327",2024-10-17 05:00:00,58.1413122904971
"328",2024-10-17 06:00:00,58.1727575766669
"329",2024-10-17 07:00:00,58.1360077547552
"330",2024-10-17 08:00:00,58.0967705453787
"331",2024-10-17 09:00:00,58.0601177959986
"332",2024-10-17 10:00:00,58.0196523343325
"333",2024-10-17 11:00:00,57.9800496196673
"334",2024-10-17 12:00:00,57.9389775748337
"335",2024-10-17 13:00:00,57.8973152953346
"336",2024-10-17 14:00:00,57.8588159500008
"337",2024-10-17 15:00:00,57.8273529333332
"338",2024-10-17 16:00:00,57.8461981291666
"339",2024-10-17 17:00:00,57.8916863733334
"340",2024-10-17 18:00:00,57.9350449950005
"341",2024-10-17 19:00:00,57.9733146466662
"342",2024-10-17 20:00:00,58.0158691156658
"343",2024-10-17 21:00:00,58.0579161536675
"344",2024-10-17 22:00:00,58.0951756433325
"345",2024-10-17 23:00:00,58.134443988166
"346",2024-10-18,58.1663690726656
"347",2024-10-18 01:00:00,58.1749347366667
"348",2024-10-18 02:00:00,58.1749595746667
"349",2024-10-18 03:00:00,58.185767804806
"350",2024-10-18 04:00:00,58.3030333100033
"351",2024-10-18 05:00:00,58.42683658333
"352",2024-10-18 06:00:00,58.5085779874876
"353",2024-10-18 07:00:00,58.5908771426638
"354",2024-10-18 08:00:00,58.7290454384972
"355",2024-10-18 09:00:00,58.8499804876667
"356",2024-10-18 10:00:00,58.8499605341667
"357",2024-10-18 11:00:00,58.9791857913337
"358",2024-10-18 12:00:00,59.1107513103348
"359",2024-10-18 13:00:00,59.1751128203333
"360",2024-10-18 14:00:00,59.2244499629646
"361",2024-10-18 15:00:00,59.4483443706723
"362",2024-10-18 16:00:00,59.6765805871724
"363",2024-10-18 17:00:00,59.6713564058308
"364",2024-10-18 18:00:00,59.5805615886695
"365",2024-10-18 19:00:00,59.5168345188333
"366",2024-10-18 20:00:00,59.5180799999975
"367",2024-10-18 21:00:00,59.6623436959976
"368",2024-10-18 22:00:00,59.7020907106666
"369",2024-10-18 23:00:00,59.7801137687997
"370",2024-10-19,59.8500041666667
"371",2024-10-19 01:00:00,59.8269017146595
"372",2024-10-19 02:00:00,59.6258113326644
"373",2024-10-19 03:00:00,59.4308073928903
"374",2024-10-19 04:00:00,59.3657727853334
"375",2024-10-19 05:00:00,59.4850969426644
"376",2024-10-19 06:00:00,59.6170624562891
"377",2024-10-19 07:00:00,59.7432668343318
"378",2024-10-19 08:00:00,59.8576387666661
"379",2024-10-19 09:00:00,59.974505025181
"380",2024-10-19 10:00:00,60.1321345060036
"381",2024-10-19 11:00:00,60.2960370191875
"382",2024-10-19 12:00:00,60.3829905400009
"383",2024-10-19 13:00:00,60.375749477335
"384",2024-10-19 14:00:00,60.3003679866675
"385",2024-10-19 15:00:00,60.296598540405
"386",2024-10-19 16:00:00,60.2503994208271
"387",2024-10-19 17:00:00,60.0472352330669
"388",2024-10-19 18:00:00,60.0609469023992
"389",2024-10-19 19:00:00,59.8004672507504
"390",2024-10-19 20:00:00,59.8404057823313
"391",2024-10-19 21:00:00,59.9552585733324
"392",2024-10-19 22:00:00,60.0784942558321
"393",2024-10-19 23:00:00,60.2029967429999
"394",2024-10-20,60.215930999
"395",2024-10-20 01:00:00,60.1151103759998
"396",2024-10-20 02:00:00,60.1163111961667
"397",2024-10-20 03:00:00,60.0210983029965
"398",2024-10-20 04:00:00,59.9914644556223
"399",2024-10-20 05:00:00,59.912894247752
"400",2024-10-20 06:00:00,59.7831788146667
"401",2024-10-20 07:00:00,59.7832611336667
"402",2024-10-20 08:00:00,59.657970309171
"403",2024-10-20 09:00:00,59.5578505625626
"404",2024-10-20 10:00:00,59.5579913690476
"405",2024-10-20 11:00:00,59.4100680651622
"406",2024-10-20 12:00:00,59.3415434001666
"407",2024-10-20 13:00:00,59.3259124547891
"408",2024-10-20 14:00:00,59.3352023529971
"409",2024-10-20 15:00:00,59.5439863194958
"410",2024-10-20 16:00:00,59.61241852
"411",2024-10-20 17:00:00,59.4911442504186
"412",2024-10-20 18:00:00,59.3234002673309
"413",2024-10-20 19:00:00,59.1546199199963
"414",2024-10-20 20:00:00,58.9883864348283
